鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務,城市,坪數,每坪租金,交易年,建築年,屋齡,樓層
信義區,租賃房屋,臺北市信義區基隆路一段３５巷７弄１之２號,0.0,,,,1141125,土地0建物0車位0,全,4.0,透天厝,防空避難室、會客室、宿舍,鋼筋混凝土造,641016.0,15.71,42,0,3,有,無,有,6000,382.0,,0.0,0,,RPQOMLMJKIKGFDA47CC,分租雅房,無,1141125~1151124,無,冷氣、冰箱,一般轉租,台北市,4.752275,1262.5531982050702,114,64.0,50.0,1.0
信義區,租賃房屋,臺北市信義區基隆路一段３５巷７弄１之２號,0.0,,,,1141125,土地0建物0車位0,全,4.0,透天厝,防空避難室、會客室、宿舍,鋼筋混凝土造,641016.0,15.71,42,0,3,有,無,有,6000,382.0,,0.0,0,,RPROMLMJKIKGFDA57CC,分租雅房,無,1141125~1151124,無,冷氣、冰箱,一般轉租,台北市,4.752275,1262.5531982050702,114,64.0,50.0,1.0
松山區,租賃房屋,臺北市松山區長春路４４２號六樓之２,0.0,,,,1141124,土地0建物1車位0,六層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,680123.0,35.629999999999995,1,1,1,有,有,無,23000,646.0,,0.0,0,租金總額含稅；,RPUOMLMJKIKGFDA87CC,,有,1141201~1151130,有,冷氣、熱水器,,台北市,10.778074999999998,2133.961769610993,114,68.0,46.0,6.0
信義區,租賃房屋,臺北市信義區和平東路三段３２９號,0.0,住,,,1141125,土地1建物1車位0,一層,12.0,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,800305.0,74.64999999999999,0,0,0,無,有,無,38000,509.0,,0.0,0,,RPWOMLMJKIKGFDA08CC,,有,1141201~1151130,有,熱水器,,台北市,22.581624999999995,1682.784122046133,114,80.0,34.0,1.0
信義區,租賃房屋,臺北市信義區和平東路三段３２７號４F-１,0.0,住,,,1141123,土地1建物1車位0,四層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,800305.0,134.81,4,2,2,有,有,無,32000,237.0,,0.0,0,,RPXOMLMJKIKGFDA18CC,整棟(戶)出租,有,1141215~1171214,有,熱水器,,台北市,40.780025,784.6979005039844,114,80.0,34.0,4.0
北投區,租賃房屋,臺北市北投區中央北路一段１６７巷１弄２３號二樓,0.0,,,,1141128,土地0建物1車位0,二層,2.0,公寓(5樓含以下無電梯),住家用,加強磚造,600906.0,45.5,1,1,1,有,無,有,14500,319.0,,0.0,0,續租案件；,RPQNMLMJKIKGFEA47CC,獨立套房,無,1141201~1150508,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租,台北市,13.76375,1053.4919625828718,114,60.0,54.0,2.0
北投區,租賃房屋,臺北市北投區立農街二段２９２號三樓,0.0,,,,1141127,土地0建物1車位0,三層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,631129.0,70.8,3,2,1,有,無,無,32000,452.0,,0.0,0,,RPRNMLMJKIKGFEA57CC,整棟(戶)出租,無,1141205~1151204,無,冷氣、熱水器,社會住宅代管,台北市,21.416999999999998,1494.1401690246068,114,63.0,51.0,3.0
北投區,租賃房屋,臺北市北投區吉利街３６９巷１８號三樓,0.0,,,,1141126,土地0建物1車位0,三層,3.0,公寓(5樓含以下無電梯),住家用,加強磚造,601115.0,69.66,2,2,1,有,無,無,23000,330.0,,0.0,0,,RPSNMLMJKIKGFEA67CC,整棟(戶)出租,無,1141130~1151129,無,冷氣、熱水器、冰箱,社會住宅代管,台北市,21.072149999999997,1091.4880541378077,114,60.0,54.0,3.0
北投區,租賃房屋,臺北市北投區光明街２４２號十樓之１６,0.0,,,,1141128,土地0建物1車位0,十層,19.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980818.0,45.79,1,0,1,有,有,有,14000,306.0,,0.0,0,未租賃車位，建物登記含有車位面積；續租案件；,RPOOMLMJKIKGFEA37CC,獨立套房,有,1141225~1151224,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租,台北市,13.851474999999999,1010.7226847682288,114,98.0,16.0,10.0
士林區,租賃房屋,臺北市士林區延平北路五段５９巷８弄１１號三樓,0.0,,,,1141122,土地0建物1車位0,三層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,601215.0,71.8,2,2,1,有,無,有,25000,348.0,,0.0,0,,RPPOMLMJKIKGFEA47CC,整棟(戶)出租,無,1150101~1151231,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租,台北市,21.7195,1151.0393885678768,114,60.0,54.0,3.0
中正區,租賃房屋,臺北市中正區廈門街８１巷１６之７號３樓,0.0,,,,1141128,土地0建物1車位0,三層,5.0,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,650407.0,96.81,3,1,2,有,無,有,20000,207.0,,0.0,0,續租案件；,RPPNMLNJKIKGFAA07CC,整棟(戶)出租,無,1141206~1151205,無,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管,台北市,29.285025,682.9429034122388,114,65.0,49.0,3.0
文山區,租賃房屋,臺北市文山區景華街１４７巷１弄９號３樓,0.0,,,,1141128,土地0建物1車位0,三層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650319.0,67.57,3,1,1,有,無,有,19000,281.0,,0.0,0,,RPQNMLNJKIKGFAA17CC,整棟(戶)出租,無,1141201~1151130,無,熱水器、瓦斯或天然氣,社會住宅包租轉租,台北市,20.439925,929.5533129402384,114,65.0,49.0,3.0
中正區,租賃房屋,臺北市中正區廈門街３７號四樓,0.0,,,,1141127,土地0建物1車位0,四層,5.0,公寓(5樓含以下無電梯),住宅,鋼筋混凝土造,620728.0,92.19,2,2,1,有,無,有,24000,260.0,,0.0,0,續租案件；,RPRNMLNJKIKGFAA27CC,整棟(戶)出租,無,1141203~1161202,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租,台北市,27.887475,860.6013990151494,114,62.0,52.0,4.0
中正區,租賃房屋,臺北市中正區漢口街一段３２號,0.0,,,,1141126,土地0建物0車位0,全,6.0,透天厝,一層：店舖，二至六層：住宅,鋼筋混凝土造,600123.0,17.76,21,0,14,有,無,有,9500,535.0,,0.0,0,續租案件；,RPQNMLNJKIKGFBA27CC,分租套房,無,1150104~1160103,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租,台北市,5.372400000000001,1768.2972228426772,114,60.0,54.0,1.0
大同區,租賃房屋,臺北市大同區民生西路１７８巷１號５樓,0.0,,,,1141121,土地0建物0車位0,五層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,660304.0,22.56,8,3,5,有,無,有,16000,709.0,,0.0,0,續租案件；,RPOOMLNJKIKGFBA17CC,分租套房,無,1141220~1151219,有,冷氣、洗衣機、電視機、冰箱,一般轉租,台北市,6.8244,2344.5284567141434,114,66.0,48.0,5.0
大同區,租賃房屋,臺北市大同區迪化街二段１３３號二樓,0.0,,,,1141126,土地0建物1車位0,二層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731211.0,95.48,3,2,2,有,無,無,28000,293.0,,0.0,0,續租案件；,RPTOMLNJKIKGFBA67CC,整棟(戶)出租,無,1141204~1161203,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租,台北市,28.8827,969.4384527762294,114,73.0,41.0,2.0
萬華區,租賃房屋,臺北市萬華區康定路１０５號１７樓之１,0.0,,,,1141125,土地0建物1車位0,十七層,26.0,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050331.0,51.73,1,1,1,有,有,無,33000,638.0,,0.0,0,租金總額含管理費；,RPUOMLNJKIKGFBA77CC,整棟(戶)出租,有,1141217~1151216,有,,,台北市,15.648324999999998,2108.8519058749102,114,105.0,9.0,17.0
中正區,租賃房屋,臺北市中正區漢口街一段３２號,0.0,,,,1141128,土地0建物0車位0,全,6.0,透天厝,一層：店舖，二至六層：住宅,鋼筋混凝土造,600123.0,6.98,21,0,14,有,無,有,6800,974.0,,0.0,0,續租案件；,RPVOMLNJKIKGFBA87CC,分租雅房,無,1141211~1151210,無,冷氣、電視機、冰箱,一般轉租,台北市,2.11145,3220.5356508560467,114,60.0,54.0,1.0
大同區,租賃房屋,臺北市大同區昌吉街６１巷９弄２６號３樓之３,0.0,,,,1141127,土地0建物1車位0,三層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640723.0,55.11,2,1,1,有,無,有,18000,327.0,,0.0,0,續租案件；,RPRPMLNJKIKGFBA57CC,整棟(戶)出租,無,1141215~1151214,無,冷氣、熱水器、洗衣機、電視機、瓦斯或天然氣,社會住宅包租轉租,台北市,16.670775,1079.733845607058,114,64.0,50.0,3.0
中山區,租賃房屋,臺北市中山區錦西街８號四樓,0.0,,,,1141121,土地0建物0車位0,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,670502.0,49.3,15,5,10,有,無,有,22300,452.0,,0.0,0,此件租賃格局為2/1/1續租案件；,RPVNMLNJKIKGFCA87CC,分租套房,無,1150101~1151231,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租,台北市,14.913249999999998,1495.3145692588807,114,67.0,47.0,4.0
中山區,租賃房屋,臺北市中山區林森北路４１６巷１號２樓之１,0.0,,,,1141128,土地0建物1車位0,二層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,650909.0,40.64,1,1,1,有,有,有,26300,647.0,,0.0,0,,RPWNMLNJKIKGFCA97CC,獨立套房,有,1141202~1151130,有,冷氣、熱水器、洗衣機、電視機、冰箱,,台北市,12.2936,2139.3245265829373,114,65.0,49.0,2.0
中山區,租賃房屋,臺北市中山區伊通街５２巷１９號、１９號二樓、１９號三樓、１９號四樓,0.0,,,,1141128,土地0建物1車位0,全,4.0,透天厝,住家用,鋼筋混凝土造,580515.0,55.55,8,8,4,有,無,有,32525,586.0,,0.0,0,此件租賃格局為2/2/1續租案件；,RPOOMLNJKIKGFCA27CC,分層出租,無,1150121~1160120,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般轉租,台北市,16.803874999999998,1935.5654573721838,114,58.0,56.0,1.0
松山區,租賃房屋,臺北市松山區八德路四段１７７號,0.0,,,,1141121,土地0建物0車位0,全,4.0,透天厝,,加強磚造,550621.0,22.75,8,0,8,有,無,有,17000,747.0,,0.0,0,多人共同承租2；,RPTNMLNJKIKGFDA77CC,分租套房,無,1141121~1151120,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租,台北市,6.881875,2470.257015711561,114,55.0,59.0,1.0
松山區,租賃房屋,臺北市松山區八德路四段１７７號,0.0,,,,1141121,土地0建物0車位0,全,4.0,透天厝,,加強磚造,550621.0,22.75,8,0,8,有,無,有,17000,747.0,,0.0,0,多人共同承租2；,RPUNMLNJKIKGFDA87CC,分租套房,無,1141121~1151120,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租,台北市,6.881875,2470.257015711561,114,55.0,59.0,1.0
信義區,租賃房屋,臺北市信義區松隆路２４１號１５樓,0.0,,,,1141124,土地0建物1車位0,十五層,22.0,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1131224.0,68.79,2,2,1,有,有,有,65000,945.0,,0.0,0,,RPQOMLNJKIKGFDA57CC,整棟(戶)出租,有,1141124~1151123,有,冷氣、洗衣機、電視機,,台北市,20.808975,3123.6521741219835,114,113.0,1.0,15.0
信義區,租賃房屋+車位,臺北市信義區忠孝東路五段４６９號１８樓,0.0,,,,1141124,土地0建物3車位3,十八層,21.0,住宅大樓(11層含以上有電梯),集合住宅,鋼骨造,1100119.0,417.03,3,2,3,有,有,無,250000,599.0,坡道平面,96.12,0,其他稅；含有多個門牌且未個別計算租金台北市信義區忠孝東路五段469號18樓台北市信義區忠孝東路五段469號18樓之1台北市信義區忠孝東路五段469號18樓之2；,RPROMLNJKIKGFDA67CC,整棟(戶)出租,有,1141220~1171219,有,,,台北市,126.151575,1981.742994488971,114,110.0,4.0,18.0
信義區,租賃房屋,臺北市信義區永吉路２７８巷２７弄２０號二樓,0.0,,,,1141128,土地0建物1車位0,二層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620530.0,79.7,3,2,1,有,無,無,30000,376.0,,0.0,0,續租案件；,RPSOMLNJKIKGFDA77CC,整棟(戶)出租,無,1141201~1151130,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,台北市,24.10925,1244.3356802886858,114,62.0,52.0,2.0
北投區,租賃房屋,臺北市北投區中央北路四段１３２號二樓,0.0,,,,1141128,土地0建物1車位0,二層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730809.0,109.93,3,2,2,有,無,有,27000,246.0,,0.0,0,續租案件；,RPSNMLNJKIKGFEA77CC,整棟(戶)出租,無,1141201~1161130,無,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租,台北市,33.253825,811.9366719467611,114,73.0,41.0,2.0
士林區,租賃房屋,臺北市士林區文林路４７２號１０樓,0.0,,,,1141125,土地0建物1車位0,十層,13.0,住宅大樓(11層含以上有電梯),（第二組）多戶住宅（Ｈ２）,鋼筋混凝土造,1131122.0,76.63,2,2,1,有,有,無,55300,722.0,,0.0,0,此租金已扣除管理費4700元,RPTNMLNJKIKGFEA87CC,整棟(戶)出租,有,1141201~1151130,有,,,台北市,23.180574999999997,2385.6181306977937,114,113.0,1.0,10.0
大安區,租賃房屋,臺北市大安區復興南路二段９號九樓,0.0,,,,1141127,土地0建物0車位0,九層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760126.0,24.79,4,0,4,有,有,有,21500,867.0,,0.0,0,,RPTNMLNJKIKGFFA97CC,分租套房,有,1141219~1150318,有,冷氣、洗衣機、冰箱、瓦斯或天然氣,一般轉租,台北市,7.498975,2867.058497994726,114,76.0,38.0,9.0
大安區,租賃房屋+車位,臺北市大安區仁愛路四段２９之３號９樓,0.0,,,,1141127,土地0建物1車位1,九層,12.0,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,,220.46,3,2,3,有,有,有,150000,680.0,坡道平面,21.09,0,,RPVNMLNJKIKGFFA18CC,整棟(戶)出租,有,1141215~1170115,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,,台北市,66.68915,2249.2414433232393,114,,,9.0
大安區,租賃房屋,臺北市大安區基隆路二段２４９號２樓,0.0,,,,1141127,土地0建物1車位0,二層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,610831.0,65.53,2,1,1,有,無,無,17000,259.0,,0.0,0,,RPWNMLNJKIKGFFA28CC,整棟(戶)出租,無,1141201~1151130,無,冷氣、熱水器,社會住宅代管,台北市,19.822824999999998,857.5972395458267,114,61.0,53.0,2.0
文山區,租賃房屋,臺北市文山區興隆路１段１６巷６號４樓,0.0,,,,1141127,土地0建物1車位0,四層,4.0,公寓(5樓含以下無電梯),住家用,加強磚造,,74.88,3,1,1,有,無,有,23000,307.0,,0.0,0,,RPRNMLOJKIKGFAA37CC,整棟(戶)出租,無,1141201~1151130,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租,台北市,22.6512,1015.39874267147,114,,,4.0
文山區,租賃房屋,臺北市文山區辛亥路四段１６６巷１９弄１之５號３樓,0.0,,,,1141126,土地0建物1車位0,三層,4.0,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,650420.0,69.62,2,1,1,有,無,有,26000,373.0,,0.0,0,,RPVNMLOJKIKGFAA77CC,整棟(戶)出租,無,1141201~1151130,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管,台北市,21.06005,1234.5649701686368,114,65.0,49.0,3.0
萬華區,租賃房屋,臺北市萬華區和平西路三段３８４號８樓之２３,0.0,,,,1141122,土地0建物1車位0,八層,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700706.0,29.77,1,1,1,有,有,有,13000,437.0,,0.0,0,管理費每個月450元不包含在租金內,RPVNMLOJKIKGFBA87CC,獨立套房,有,1141130~1151129,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管,台北市,9.005424999999999,1443.5742899418963,114,70.0,44.0,8.0
大同區,租賃房屋,臺北市大同區長安西路３３６號,0.0,,,,1141128,土地0建物0車位0,全,6.0,透天厝,住商用,鋼筋混凝土造,561110.0,19.83,32,0,28,有,無,有,15000,756.0,,0.0,0,,RPWNMLOJKIKGFBA97CC,分租套房,無,1141130~1160329,無,冷氣、熱水器、洗衣機、冰箱,一般轉租,台北市,5.998574999999999,2500.5938910491245,114,56.0,58.0,1.0
中山區,租賃房屋,臺北市中山區中山北路一段１０５巷７號三樓,0.0,,,,1141126,土地0建物0車位0,四層,4.0,公寓(5樓含以下無電梯),,加強磚造,,19.42,8,0,8,有,無,有,15500,798.0,,0.0,0,續租案件；,RPRNMLOJKIKGFCA57CC,分租套房,無,1141227~1151226,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租,台北市,5.87455,2638.499970210484,114,,,4.0
中山區,租賃房屋,臺北市中山區建國北路三段７１號四樓之３,0.0,,,,1141126,土地0建物1車位0,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016.0,84.34,2,2,1,有,有,有,45200,536.0,,0.0,0,管理費4000元由出租人負擔。免租金期：115年11月26日至115年12月02日。,RPVNMLOJKIKGFCA97CC,整棟(戶)出租,有,1141126~1151202,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般代管,台北市,25.51285,1771.6562438143915,114,104.0,10.0,4.0
中山區,租賃房屋,臺北市中山區新生北路三段８８巷４６號三樓,0.0,,,,1141121,土地0建物1車位0,三層,5.0,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,660818.0,85.81,4,1,2,有,無,有,27000,315.0,,0.0,0,,RPOOMLOJKIKGFCA37CC,整棟(戶)出租,無,1141201~1151130,無,冷氣、熱水器、洗衣機,社會住宅代管,台北市,25.957525,1040.1608011549638,114,66.0,48.0,3.0
內湖區,租賃房屋,臺北市內湖區內湖路二段２９３號１３樓之２,0.0,,,,1141125,土地0建物1車位0,十三層,15.0,住宅大樓(11層含以上有電梯),（第二組）集合住宅（Ｈ２）,鋼筋混凝土造,1130830.0,77.03,2,2,1,有,有,無,45700,593.0,,0.0,0,此租金已扣管理費2300元,RPQOMLOJKIKGFCA57CC,整棟(戶)出租,有,1141128~1161127,有,,,台北市,23.301575,1961.240817412557,114,113.0,1.0,13.0
中山區,租賃房屋+車位,臺北市中山區新生北路二段５３之２號５樓,0.0,,,,1141124,土地0建物1車位1,五層,19.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,980916.0,243.87,3,2,2,有,有,無,105468,432.0,坡道平面,26.75,0,此租金已扣除稅12000元、健保2532元租金總額含管理費；,RPSOMLOJKIKGFCA77CC,整棟(戶)出租,有,1150101~1161231,有,,,台北市,73.770675,1429.6737829767724,114,98.0,16.0,5.0
松山區,租賃房屋,臺北市松山區南京東路五段２３９號８樓之１,0.0,,,,1141125,土地0建物1車位0,八層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980331.0,55.44,1,1,1,有,有,無,24821,448.0,,0.0,0,續租案件；,RPSNMLOJKIKGFDA77CC,整棟(戶)出租,有,1141215~1161214,有,,,台北市,16.770599999999998,1480.0305296173067,114,98.0,16.0,8.0
松山區,租賃房屋,臺北市松山區南京東路四段１７０號十一樓之４,0.0,,,,1141124,土地0建物1車位0,十一層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720401.0,52.56,2,2,1,有,有,無,26000,495.0,,0.0,0,,RPUNMLOJKIKGFDA97CC,整棟(戶)出租,有,1141124~1171123,有,,,台北市,15.8994,1635.2818345346366,114,72.0,42.0,11.0
士林區,租賃房屋,臺北市士林區葫東街５號四樓,0.0,,,,1141128,土地0建物1車位0,四層,4.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,621114.0,68.95,2,1,1,有,無,無,20000,290.0,,0.0,0,,RPQNMLOJKIKGFEA67CC,整棟(戶)出租,無,1141205~1171204,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管,台北市,20.857375,958.8934369737323,114,62.0,52.0,4.0
大安區,租賃房屋,臺北市大安區敦化南路二段１７２巷８弄５號１樓,0.0,,,,1141125,土地0建物1車位0,一層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660721.0,117.12,1,2,2,有,無,無,60000,512.0,,0.0,0,租金總額含稅；租賃期間有約定不同租金自民國114年12月1日至民國12月31日止為免租金裝潢，115年1月1日起始收租金一第一年及第二年即115年1月1至116年11月30日止，每月應繳新台幣6萬元整含稅及二代健保費二第三年至第六年，應依前一年度行政院主計處公告之核心CPI年曾調整；,RPPNMLOJKIKGFFA67CC,,無,1141201~1201130,無,,,台北市,35.4288,1693.5374610486383,114,66.0,48.0,1.0
